call_id,caller_person_id,receiver_person_id,timestamp,duration_seconds,call_type
CALL_18376,SYN_P_0501,SYN_P_0845,2025-05-18 05:35:00,876,missed
CALL_18377,SYN_P_0848,SYN_P_0704,2025-08-19 12:36:00,831,missed
CALL_18378,SYN_P_0491,SYN_P_0407,2024-03-06 16:55:00,1433,conference
CALL_18379,SYN_P_0020,SYN_P_0336,2025-04-28 05:29:00,542,voice
CALL_18380,SYN_P_0960,SYN_P_0426,2024-05-28 11:30:00,1781,missed
CALL_18381,SYN_P_0919,SYN_P_0860,2025-11-03 14:47:00,662,voice
CALL_18382,SYN_P_0635,SYN_P_0815,2025-01-17 03:28:00,830,voice
CALL_18383,SYN_P_0809,SYN_P_0380,2025-04-04 04:14:00,1480,conference
CALL_18384,SYN_P_0146,SYN_P_0065,2025-01-26 05:15:00,1139,voice
CALL_18385,SYN_P_1033,SYN_P_0109,2024-04-18 00:18:00,1391,missed
CALL_18386,SYN_P_0588,SYN_P_0713,2025-03-19 08:12:00,906,conference
CALL_18387,SYN_P_0821,SYN_P_0826,2024-09-16 15:17:00,889,missed
CALL_18388,SYN_P_0983,SYN_P_0409,2024-01-08 22:11:00,234,voice
CALL_18389,SYN_P_0426,SYN_P_0131,2025-06-13 08:10:00,1301,missed
CALL_18390,SYN_P_0795,SYN_P_0331,2025-08-02 02:42:00,1191,missed
CALL_18391,SYN_P_0702,SYN_P_0734,2024-10-27 03:04:00,1445,missed
CALL_18392,SYN_P_0043,SYN_P_0839,2025-02-12 07:34:00,1192,missed
CALL_18393,SYN_P_0284,SYN_P_0246,2025-12-04 01:10:00,900,missed
CALL_18394,SYN_P_1033,SYN_P_0818,2024-02-08 19:09:00,1463,conference
CALL_18395,SYN_P_0232,SYN_P_0346,2025-05-26 17:42:00,267,conference
CALL_18396,SYN_P_0170,SYN_P_0448,2024-11-27 23:02:00,1287,conference
CALL_18397,SYN_P_1023,SYN_P_0976,2024-09-09 01:29:00,1563,missed
CALL_18398,SYN_P_0104,SYN_P_0544,2024-04-08 16:56:00,798,conference
CALL_18399,SYN_P_0632,SYN_P_0127,2025-08-02 14:10:00,1407,voice
CALL_18400,SYN_P_0747,SYN_P_0990,2024-10-05 03:35:00,1695,missed
CALL_18401,SYN_P_0487,SYN_P_0736,2025-08-24 08:05:00,181,conference
CALL_18402,SYN_P_0085,SYN_P_0883,2024-07-27 14:44:00,1333,conference
CALL_18403,SYN_P_0388,SYN_P_0792,2024-01-21 02:44:00,89,missed
CALL_18404,SYN_P_0651,SYN_P_0231,2024-06-07 08:44:00,896,conference
CALL_18405,SYN_P_0023,SYN_P_0453,2024-05-17 16:30:00,551,voice
CALL_18406,SYN_P_0484,SYN_P_0956,2025-06-19 18:25:00,1563,conference
CALL_18407,SYN_P_0302,SYN_P_0878,2024-06-27 23:07:00,1338,conference
CALL_18408,SYN_P_0318,SYN_P_0873,2025-01-17 17:48:00,143,missed
CALL_18409,SYN_P_0085,SYN_P_0900,2024-09-01 07:37:00,1367,voice
CALL_18410,SYN_P_0870,SYN_P_0393,2024-12-24 15:30:00,215,missed
CALL_18411,SYN_P_0122,SYN_P_0842,2025-12-03 23:16:00,1271,voice
CALL_18412,SYN_P_0856,SYN_P_0557,2024-09-03 12:11:00,43,conference
CALL_18413,SYN_P_0918,SYN_P_0168,2024-09-11 11:37:00,172,voice
CALL_18414,SYN_P_0402,SYN_P_0945,2024-06-21 15:40:00,1608,voice
CALL_18415,SYN_P_0923,SYN_P_0053,2024-12-06 02:58:00,1212,missed
CALL_18416,SYN_P_0227,SYN_P_0681,2024-10-13 05:10:00,1586,conference
CALL_18417,SYN_P_0617,SYN_P_1028,2025-10-19 16:42:00,215,voice
CALL_18418,SYN_P_0632,SYN_P_0074,2024-10-10 10:07:00,1182,missed
CALL_18419,SYN_P_0728,SYN_P_0936,2024-05-04 20:28:00,451,conference
CALL_18420,SYN_P_0590,SYN_P_0767,2025-05-19 19:15:00,309,voice
CALL_18421,SYN_P_0762,SYN_P_1020,2025-09-24 08:16:00,1451,conference
CALL_18422,SYN_P_0669,SYN_P_0011,2024-02-29 16:45:00,1772,conference
CALL_18423,SYN_P_0952,SYN_P_0570,2025-02-08 15:45:00,1267,voice
CALL_18424,SYN_P_0585,SYN_P_0322,2024-09-27 04:44:00,485,conference
CALL_18425,SYN_P_0573,SYN_P_0946,2024-05-03 10:55:00,1212,conference
CALL_18426,SYN_P_0114,SYN_P_0700,2025-11-04 06:28:00,1709,missed
CALL_18427,SYN_P_0247,SYN_P_0914,2024-10-29 18:30:00,1373,voice
CALL_18428,SYN_P_0175,SYN_P_0709,2025-02-21 01:49:00,1796,missed
CALL_18429,SYN_P_0086,SYN_P_0980,2025-01-11 09:07:00,1618,voice
CALL_18430,SYN_P_0284,SYN_P_0835,2024-06-15 11:28:00,1263,conference
CALL_18431,SYN_P_0012,SYN_P_0690,2024-07-30 04:23:00,854,conference
CALL_18432,SYN_P_0197,SYN_P_0588,2025-11-01 16:34:00,175,voice
CALL_18433,SYN_P_0844,SYN_P_0697,2025-07-22 07:36:00,401,missed
CALL_18434,SYN_P_0158,SYN_P_0611,2025-07-28 23:31:00,731,conference
CALL_18435,SYN_P_0380,SYN_P_0806,2025-07-26 01:14:00,506,voice
CALL_18436,SYN_P_0897,SYN_P_0979,2025-11-08 23:24:00,1446,voice
CALL_18437,SYN_P_0178,SYN_P_0477,2024-02-11 04:05:00,1546,missed
CALL_18438,SYN_P_0253,SYN_P_0329,2024-05-10 21:45:00,381,missed
CALL_18439,SYN_P_1036,SYN_P_0490,2025-01-02 13:37:00,348,voice
CALL_18440,SYN_P_0226,SYN_P_0893,2025-09-11 20:03:00,1789,conference
CALL_18441,SYN_P_0088,SYN_P_0095,2025-05-17 05:06:00,1393,conference
CALL_18442,SYN_P_0995,SYN_P_0617,2025-03-23 14:03:00,1791,missed
CALL_18443,SYN_P_0497,SYN_P_0202,2024-06-04 11:06:00,78,voice
CALL_18444,SYN_P_0011,SYN_P_0423,2025-08-08 13:12:00,826,conference
CALL_18445,SYN_P_0565,SYN_P_0013,2025-11-30 22:56:00,655,voice
CALL_18446,SYN_P_0490,SYN_P_0903,2025-10-20 00:43:00,1619,voice
CALL_18447,SYN_P_0253,SYN_P_0988,2025-10-01 02:57:00,1121,voice
CALL_18448,SYN_P_0155,SYN_P_0216,2024-11-10 20:13:00,399,missed
CALL_18449,SYN_P_0722,SYN_P_0381,2024-04-18 14:35:00,86,missed
CALL_18450,SYN_P_0327,SYN_P_0835,2024-04-29 00:18:00,1669,voice
CALL_18451,SYN_P_0788,SYN_P_0302,2025-02-15 05:45:00,61,conference
CALL_18452,SYN_P_0347,SYN_P_0777,2024-02-12 16:29:00,323,conference
CALL_18453,SYN_P_0824,SYN_P_0333,2025-03-04 17:15:00,1279,conference
CALL_18454,SYN_P_1020,SYN_P_0288,2025-03-21 05:55:00,1226,missed
CALL_18455,SYN_P_1032,SYN_P_0114,2025-09-18 07:32:00,1265,missed
CALL_18456,SYN_P_0436,SYN_P_0023,2024-07-24 16:25:00,117,conference
CALL_18457,SYN_P_0443,SYN_P_0427,2024-04-04 10:01:00,1405,missed
CALL_18458,SYN_P_0620,SYN_P_0242,2024-12-03 13:02:00,1179,voice
CALL_18459,SYN_P_0727,SYN_P_0064,2024-11-07 22:13:00,960,conference
CALL_18460,SYN_P_1013,SYN_P_0022,2024-10-04 15:10:00,679,missed
CALL_18461,SYN_P_0218,SYN_P_0741,2025-12-23 21:44:00,679,voice
CALL_18462,SYN_P_0536,SYN_P_0028,2025-02-02 00:35:00,540,missed
CALL_18463,SYN_P_0684,SYN_P_0423,2025-12-17 01:35:00,828,voice
CALL_18464,SYN_P_0125,SYN_P_0842,2025-11-20 22:23:00,956,voice
CALL_18465,SYN_P_0437,SYN_P_0013,2025-07-18 20:48:00,844,missed
CALL_18466,SYN_P_0705,SYN_P_0862,2024-09-21 22:31:00,209,voice
CALL_18467,SYN_P_0780,SYN_P_0197,2024-10-01 02:34:00,974,voice
CALL_18468,SYN_P_0810,SYN_P_0620,2024-01-27 23:46:00,526,voice
CALL_18469,SYN_P_0550,SYN_P_0931,2024-10-15 05:09:00,730,missed
CALL_18470,SYN_P_0053,SYN_P_0085,2024-02-23 08:04:00,1630,missed
CALL_18471,SYN_P_0143,SYN_P_0193,2025-09-18 08:17:00,1529,conference
CALL_18472,SYN_P_0172,SYN_P_0925,2025-02-09 22:37:00,224,conference
CALL_18473,SYN_P_0899,SYN_P_0868,2024-05-13 07:10:00,1335,conference
CALL_18474,SYN_P_0574,SYN_P_0897,2024-10-22 23:59:00,211,missed
CALL_18475,SYN_P_0874,SYN_P_0012,2024-06-20 14:50:00,121,missed
CALL_18476,SYN_P_0910,SYN_P_0747,2025-12-10 18:09:00,1705,missed
CALL_18477,SYN_P_0398,SYN_P_0154,2025-03-31 02:36:00,1335,voice
CALL_18478,SYN_P_0023,SYN_P_0162,2025-11-14 22:53:00,1575,voice
CALL_18479,SYN_P_0223,SYN_P_0082,2025-07-25 05:26:00,700,conference
CALL_18480,SYN_P_0385,SYN_P_0719,2024-07-21 17:18:00,938,missed
CALL_18481,SYN_P_0293,SYN_P_0377,2025-12-12 04:34:00,1634,missed
CALL_18482,SYN_P_1028,SYN_P_0753,2025-04-28 08:07:00,215,conference
CALL_18483,SYN_P_0275,SYN_P_0336,2025-01-23 02:42:00,598,conference
CALL_18484,SYN_P_0570,SYN_P_1036,2025-12-15 13:44:00,139,conference
CALL_18485,SYN_P_0438,SYN_P_0576,2025-08-11 15:25:00,946,missed
CALL_18486,SYN_P_0552,SYN_P_1039,2025-02-15 22:51:00,1447,conference
CALL_18487,SYN_P_0893,SYN_P_0014,2024-10-16 08:02:00,1353,missed
CALL_18488,SYN_P_0500,SYN_P_0793,2025-08-08 12:11:00,373,voice
CALL_18489,SYN_P_0746,SYN_P_0923,2024-01-25 22:22:00,1689,missed
CALL_18490,SYN_P_0342,SYN_P_0926,2025-10-20 03:38:00,929,voice
CALL_18491,SYN_P_0132,SYN_P_0384,2025-11-04 05:33:00,1065,voice
CALL_18492,SYN_P_0779,SYN_P_0240,2024-10-15 15:36:00,230,missed
CALL_18493,SYN_P_1029,SYN_P_0214,2024-11-08 20:35:00,1240,conference
CALL_18494,SYN_P_0096,SYN_P_0236,2025-10-07 13:17:00,1067,missed
CALL_18495,SYN_P_0666,SYN_P_0868,2025-07-12 13:20:00,697,missed
CALL_18496,SYN_P_0321,SYN_P_0075,2024-01-31 08:16:00,942,conference
CALL_18497,SYN_P_0179,SYN_P_0325,2024-03-08 06:30:00,1051,voice
CALL_18498,SYN_P_0470,SYN_P_0505,2024-09-11 01:06:00,600,voice
CALL_18499,SYN_P_0310,SYN_P_0656,2025-02-19 06:44:00,1179,missed
CALL_18500,SYN_P_0010,SYN_P_0196,2024-10-28 00:41:00,511,missed
CALL_18501,SYN_P_0750,SYN_P_0389,2025-07-22 23:07:00,1095,voice
CALL_18502,SYN_P_0118,SYN_P_1005,2025-10-28 13:08:00,1703,missed
CALL_18503,SYN_P_0969,SYN_P_0591,2025-08-24 12:28:00,945,voice
CALL_18504,SYN_P_0533,SYN_P_1018,2024-05-12 13:44:00,316,missed
CALL_18505,SYN_P_0086,SYN_P_0498,2025-11-18 17:59:00,143,voice
CALL_18506,SYN_P_0218,SYN_P_0168,2024-06-16 17:49:00,854,conference
CALL_18507,SYN_P_0647,SYN_P_0405,2025-11-24 01:46:00,999,missed
CALL_18508,SYN_P_0581,SYN_P_0859,2024-09-09 03:58:00,1163,missed
CALL_18509,SYN_P_0081,SYN_P_0810,2024-06-02 14:12:00,809,conference
CALL_18510,SYN_P_0421,SYN_P_0377,2024-10-27 13:38:00,1197,missed
CALL_18511,SYN_P_1005,SYN_P_0912,2025-06-19 11:43:00,1424,missed
CALL_18512,SYN_P_0381,SYN_P_0735,2025-01-05 07:56:00,52,missed
CALL_18513,SYN_P_0227,SYN_P_0611,2024-04-25 15:51:00,1157,conference
CALL_18514,SYN_P_0206,SYN_P_0890,2024-08-18 21:52:00,211,missed
CALL_18515,SYN_P_0315,SYN_P_0485,2024-08-04 10:17:00,481,conference
CALL_18516,SYN_P_0206,SYN_P_0639,2024-04-03 09:21:00,1518,voice
CALL_18517,SYN_P_0591,SYN_P_0798,2025-10-13 13:17:00,240,missed
CALL_18518,SYN_P_0851,SYN_P_0185,2024-07-27 20:25:00,401,voice
CALL_18519,SYN_P_0871,SYN_P_0880,2025-10-15 04:15:00,172,missed
CALL_18520,SYN_P_0753,SYN_P_0762,2025-08-01 21:59:00,716,voice
CALL_18521,SYN_P_0534,SYN_P_0785,2025-10-05 19:51:00,805,missed
CALL_18522,SYN_P_0696,SYN_P_0075,2025-05-17 05:33:00,1746,missed
CALL_18523,SYN_P_0108,SYN_P_0704,2025-11-04 17:21:00,293,voice
CALL_18524,SYN_P_0774,SYN_P_0581,2025-11-27 08:39:00,646,conference
CALL_18525,SYN_P_0497,SYN_P_0003,2024-07-03 16:14:00,1175,voice
CALL_18526,SYN_P_0985,SYN_P_0865,2025-12-01 11:58:00,185,conference
CALL_18527,SYN_P_0614,SYN_P_0896,2024-08-18 07:08:00,428,missed
CALL_18528,SYN_P_0218,SYN_P_0236,2024-08-18 01:56:00,1363,conference
CALL_18529,SYN_P_0344,SYN_P_0350,2025-01-28 06:37:00,1796,conference
CALL_18530,SYN_P_0636,SYN_P_0701,2024-06-21 07:29:00,1237,missed
CALL_18531,SYN_P_0370,SYN_P_0909,2025-10-31 23:34:00,249,voice
CALL_18532,SYN_P_0482,SYN_P_0155,2025-05-20 21:17:00,269,conference
CALL_18533,SYN_P_0920,SYN_P_0889,2025-12-03 09:40:00,1045,conference
CALL_18534,SYN_P_0305,SYN_P_0488,2025-06-04 05:38:00,757,voice
CALL_18535,SYN_P_0451,SYN_P_0729,2024-10-16 11:13:00,383,missed
CALL_18536,SYN_P_0721,SYN_P_0286,2024-11-19 14:44:00,738,voice
CALL_18537,SYN_P_0583,SYN_P_0091,2024-11-20 21:11:00,1051,voice
CALL_18538,SYN_P_0972,SYN_P_0949,2025-04-01 20:01:00,148,conference
CALL_18539,SYN_P_0614,SYN_P_0744,2024-12-25 16:21:00,1394,conference
CALL_18540,SYN_P_0641,SYN_P_0367,2024-11-10 04:34:00,1103,missed
CALL_18541,SYN_P_0777,SYN_P_0514,2025-11-04 08:29:00,63,conference
CALL_18542,SYN_P_0847,SYN_P_0493,2025-09-05 22:44:00,1776,missed
CALL_18543,SYN_P_0521,SYN_P_0447,2024-10-01 10:54:00,1175,missed
CALL_18544,SYN_P_0702,SYN_P_0781,2025-02-04 16:42:00,324,voice
CALL_18545,SYN_P_0467,SYN_P_0153,2025-03-15 04:00:00,618,conference
CALL_18546,SYN_P_0085,SYN_P_0134,2025-11-05 15:38:00,386,voice
CALL_18547,SYN_P_0742,SYN_P_0121,2024-10-02 22:36:00,1522,conference
CALL_18548,SYN_P_1005,SYN_P_0272,2025-11-27 23:19:00,1047,voice
CALL_18549,SYN_P_0833,SYN_P_0373,2024-11-07 00:19:00,1417,missed
CALL_18550,SYN_P_0605,SYN_P_0691,2025-07-19 21:32:00,1249,conference
CALL_18551,SYN_P_0185,SYN_P_0956,2025-04-06 04:27:00,1011,conference
CALL_18552,SYN_P_0530,SYN_P_0073,2024-04-30 07:47:00,439,conference
CALL_18553,SYN_P_0792,SYN_P_0877,2024-07-13 14:11:00,326,voice
CALL_18554,SYN_P_0874,SYN_P_0434,2024-10-17 04:22:00,843,voice
CALL_18555,SYN_P_0825,SYN_P_0831,2024-02-23 16:34:00,395,missed
CALL_18556,SYN_P_0698,SYN_P_0576,2025-05-17 16:23:00,562,voice
CALL_18557,SYN_P_0720,SYN_P_0476,2024-12-24 20:54:00,1329,conference
CALL_18558,SYN_P_1023,SYN_P_0053,2025-04-10 07:42:00,1639,voice
CALL_18559,SYN_P_0075,SYN_P_0177,2025-09-25 23:15:00,1246,missed
CALL_18560,SYN_P_0977,SYN_P_0918,2024-08-05 22:36:00,450,voice
CALL_18561,SYN_P_0939,SYN_P_0590,2025-03-29 07:08:00,721,conference
CALL_18562,SYN_P_1028,SYN_P_0410,2024-03-10 00:34:00,1428,missed
CALL_18563,SYN_P_0199,SYN_P_0279,2024-09-20 07:25:00,79,missed
CALL_18564,SYN_P_0388,SYN_P_0897,2024-03-26 12:38:00,946,conference
CALL_18565,SYN_P_0180,SYN_P_0711,2024-09-29 03:37:00,179,conference
CALL_18566,SYN_P_0243,SYN_P_0772,2025-11-14 06:21:00,1657,missed
CALL_18567,SYN_P_0684,SYN_P_0276,2025-06-29 04:19:00,1312,missed
CALL_18568,SYN_P_0577,SYN_P_0816,2025-01-21 17:28:00,195,missed
CALL_18569,SYN_P_0957,SYN_P_0518,2024-01-20 00:13:00,1045,missed
CALL_18570,SYN_P_0785,SYN_P_0397,2024-05-01 02:54:00,903,conference
CALL_18571,SYN_P_0587,SYN_P_0748,2024-11-27 08:08:00,717,voice
CALL_18572,SYN_P_0836,SYN_P_0250,2024-03-26 02:55:00,524,conference
CALL_18573,SYN_P_0906,SYN_P_0619,2025-10-18 02:58:00,223,missed
CALL_18574,SYN_P_0528,SYN_P_0612,2025-05-20 18:11:00,838,conference
CALL_18575,SYN_P_0060,SYN_P_0289,2024-03-23 02:28:00,102,missed
CALL_18576,SYN_P_0426,SYN_P_0501,2024-06-19 12:50:00,884,missed
CALL_18577,SYN_P_0024,SYN_P_0106,2025-11-11 14:47:00,1699,conference
CALL_18578,SYN_P_0791,SYN_P_0760,2024-04-05 12:00:00,615,conference
CALL_18579,SYN_P_0918,SYN_P_0803,2025-06-14 08:46:00,1425,voice
CALL_18580,SYN_P_0002,SYN_P_0205,2025-11-27 07:23:00,581,conference
CALL_18581,SYN_P_0450,SYN_P_0385,2025-11-05 01:08:00,1212,missed
CALL_18582,SYN_P_1031,SYN_P_0706,2025-11-20 04:15:00,1419,voice
CALL_18583,SYN_P_1025,SYN_P_0531,2025-12-01 02:19:00,133,missed
CALL_18584,SYN_P_0913,SYN_P_0922,2024-03-24 16:20:00,71,missed
CALL_18585,SYN_P_0297,SYN_P_0722,2024-08-14 01:07:00,970,conference
CALL_18586,SYN_P_0784,SYN_P_0766,2025-04-15 20:02:00,494,conference
CALL_18587,SYN_P_0597,SYN_P_0253,2024-03-20 14:28:00,976,missed
CALL_18588,SYN_P_0626,SYN_P_0460,2024-03-19 08:47:00,418,conference
CALL_18589,SYN_P_0354,SYN_P_0043,2024-06-14 06:59:00,1508,missed
CALL_18590,SYN_P_0064,SYN_P_0174,2025-02-11 16:34:00,245,conference
CALL_18591,SYN_P_0823,SYN_P_0619,2024-09-29 03:31:00,313,voice
CALL_18592,SYN_P_0755,SYN_P_0875,2024-02-09 06:27:00,725,voice
CALL_18593,SYN_P_0860,SYN_P_0328,2025-03-13 11:52:00,1673,conference
CALL_18594,SYN_P_1007,SYN_P_0662,2025-02-21 04:12:00,1658,conference
CALL_18595,SYN_P_0339,SYN_P_0593,2025-10-02 22:12:00,251,voice
CALL_18596,SYN_P_0852,SYN_P_0494,2025-02-14 23:30:00,343,missed
CALL_18597,SYN_P_0939,SYN_P_0304,2025-01-24 12:21:00,457,missed
CALL_18598,SYN_P_0189,SYN_P_0597,2024-02-15 00:04:00,1064,voice
CALL_18599,SYN_P_0834,SYN_P_0820,2024-12-19 14:25:00,1415,voice
CALL_18600,SYN_P_0331,SYN_P_0010,2024-06-02 13:47:00,682,missed
CALL_18601,SYN_P_0607,SYN_P_0062,2024-04-11 06:48:00,1528,missed
CALL_18602,SYN_P_0027,SYN_P_0211,2025-04-27 07:26:00,307,conference
CALL_18603,SYN_P_0672,SYN_P_0121,2024-11-07 08:29:00,107,conference
CALL_18604,SYN_P_0103,SYN_P_0816,2025-01-20 16:41:00,1793,missed
CALL_18605,SYN_P_0517,SYN_P_0205,2025-12-25 20:45:00,1758,voice
CALL_18606,SYN_P_0195,SYN_P_0411,2025-05-13 22:42:00,1126,voice
CALL_18607,SYN_P_0588,SYN_P_0704,2025-07-19 02:19:00,986,conference
CALL_18608,SYN_P_0336,SYN_P_0779,2024-04-30 20:02:00,155,conference
CALL_18609,SYN_P_0203,SYN_P_0053,2025-02-25 15:01:00,167,missed
CALL_18610,SYN_P_0700,SYN_P_0160,2025-10-19 15:07:00,644,conference
CALL_18611,SYN_P_0122,SYN_P_0845,2025-01-17 04:31:00,1618,conference
CALL_18612,SYN_P_0891,SYN_P_0411,2025-05-28 11:47:00,1523,conference
CALL_18613,SYN_P_0174,SYN_P_0172,2025-02-20 14:27:00,1504,conference
CALL_18614,SYN_P_0021,SYN_P_0196,2024-03-15 15:40:00,1085,missed
CALL_18615,SYN_P_0726,SYN_P_0439,2024-12-20 06:09:00,151,voice
CALL_18616,SYN_P_0647,SYN_P_0764,2025-10-02 02:06:00,183,conference
CALL_18617,SYN_P_0957,SYN_P_0624,2024-12-10 22:26:00,863,missed
CALL_18618,SYN_P_0670,SYN_P_0453,2024-07-18 11:18:00,520,voice
CALL_18619,SYN_P_0909,SYN_P_0469,2024-10-10 17:58:00,956,conference
CALL_18620,SYN_P_0248,SYN_P_0023,2024-09-22 01:13:00,721,voice
CALL_18621,SYN_P_0269,SYN_P_0315,2025-09-15 03:23:00,830,missed
CALL_18622,SYN_P_0290,SYN_P_0349,2025-08-09 04:54:00,604,conference
CALL_18623,SYN_P_0211,SYN_P_0511,2024-06-21 11:38:00,336,voice
CALL_18624,SYN_P_0524,SYN_P_0446,2024-01-22 16:07:00,1561,conference
CALL_18625,SYN_P_0539,SYN_P_0783,2025-03-31 13:56:00,905,conference
CALL_18626,SYN_P_0609,SYN_P_0577,2024-05-03 18:59:00,1466,voice
CALL_18627,SYN_P_0268,SYN_P_0357,2024-03-24 03:30:00,1713,missed
CALL_18628,SYN_P_0146,SYN_P_0081,2025-01-03 18:56:00,322,missed
CALL_18629,SYN_P_0779,SYN_P_0733,2024-08-13 03:32:00,1133,missed
CALL_18630,SYN_P_1030,SYN_P_0237,2025-05-29 03:38:00,1261,voice
CALL_18631,SYN_P_0893,SYN_P_0129,2024-07-08 05:47:00,1215,conference
CALL_18632,SYN_P_0318,SYN_P_0354,2024-04-17 20:55:00,549,voice
CALL_18633,SYN_P_0814,SYN_P_0630,2025-02-06 00:00:00,1437,missed
CALL_18634,SYN_P_0858,SYN_P_0536,2024-04-07 02:43:00,973,voice
CALL_18635,SYN_P_0164,SYN_P_0556,2024-05-22 04:44:00,1722,voice
CALL_18636,SYN_P_1039,SYN_P_0993,2024-11-20 01:13:00,647,missed
CALL_18637,SYN_P_0201,SYN_P_0637,2025-05-25 14:01:00,394,missed
CALL_18638,SYN_P_0498,SYN_P_0592,2025-04-04 06:13:00,1648,voice
CALL_18639,SYN_P_0609,SYN_P_0468,2025-08-06 19:43:00,1064,voice
CALL_18640,SYN_P_0165,SYN_P_1001,2024-03-21 04:12:00,1149,voice
CALL_18641,SYN_P_0947,SYN_P_0963,2024-01-13 16:06:00,98,missed
CALL_18642,SYN_P_0019,SYN_P_0683,2024-10-11 04:10:00,388,voice
CALL_18643,SYN_P_0976,SYN_P_0728,2025-11-04 16:25:00,752,voice
CALL_18644,SYN_P_0588,SYN_P_0828,2025-06-22 06:15:00,586,missed
CALL_18645,SYN_P_0028,SYN_P_1016,2025-08-10 17:42:00,1355,conference
CALL_18646,SYN_P_0294,SYN_P_0402,2024-06-02 03:58:00,1325,missed
CALL_18647,SYN_P_0751,SYN_P_0914,2025-09-26 00:55:00,261,voice
CALL_18648,SYN_P_0110,SYN_P_0311,2024-09-28 08:55:00,746,voice
CALL_18649,SYN_P_0605,SYN_P_0608,2025-08-11 23:30:00,591,conference
CALL_18650,SYN_P_0609,SYN_P_0178,2024-11-23 21:43:00,1752,conference
CALL_18651,SYN_P_0344,SYN_P_0872,2025-10-21 01:29:00,1337,voice
CALL_18652,SYN_P_0991,SYN_P_0481,2024-09-08 02:24:00,1122,missed
CALL_18653,SYN_P_0831,SYN_P_0560,2024-09-18 23:07:00,1017,voice
CALL_18654,SYN_P_0672,SYN_P_0917,2024-02-22 19:18:00,246,missed
CALL_18655,SYN_P_0495,SYN_P_0603,2024-11-16 04:15:00,1701,missed
CALL_18656,SYN_P_0832,SYN_P_0651,2024-05-28 13:42:00,183,voice
CALL_18657,SYN_P_0257,SYN_P_0966,2025-03-20 23:43:00,938,voice
CALL_18658,SYN_P_0142,SYN_P_0989,2025-02-23 02:41:00,68,missed
CALL_18659,SYN_P_0284,SYN_P_0212,2025-05-23 14:50:00,292,conference
CALL_18660,SYN_P_1020,SYN_P_0501,2024-05-05 14:58:00,1128,missed
CALL_18661,SYN_P_0689,SYN_P_0826,2025-05-01 15:34:00,1575,missed
CALL_18662,SYN_P_0760,SYN_P_0921,2024-05-23 18:52:00,1596,missed
CALL_18663,SYN_P_0738,SYN_P_0348,2025-08-03 16:34:00,210,missed
CALL_18664,SYN_P_0322,SYN_P_0374,2024-02-28 15:04:00,920,conference
CALL_18665,SYN_P_1029,SYN_P_0354,2025-12-15 07:57:00,1705,voice
CALL_18666,SYN_P_0069,SYN_P_0945,2024-08-09 03:46:00,320,conference
CALL_18667,SYN_P_0077,SYN_P_0935,2024-01-29 01:58:00,750,voice
CALL_18668,SYN_P_0518,SYN_P_0357,2024-01-09 07:21:00,1627,conference
CALL_18669,SYN_P_0317,SYN_P_0879,2024-11-27 22:39:00,597,conference
CALL_18670,SYN_P_0776,SYN_P_0086,2025-12-13 10:35:00,66,conference
CALL_18671,SYN_P_0674,SYN_P_0203,2025-03-09 10:03:00,1328,voice
CALL_18672,SYN_P_0343,SYN_P_0178,2024-02-26 00:21:00,1608,voice
CALL_18673,SYN_P_0251,SYN_P_0645,2025-04-13 11:49:00,446,conference
CALL_18674,SYN_P_0389,SYN_P_0227,2025-07-03 14:33:00,261,missed
CALL_18675,SYN_P_0494,SYN_P_0084,2024-10-21 05:22:00,116,voice
CALL_18676,SYN_P_0330,SYN_P_0425,2025-10-03 05:37:00,1608,conference
CALL_18677,SYN_P_0981,SYN_P_0839,2025-03-19 23:45:00,564,voice
CALL_18678,SYN_P_0190,SYN_P_0357,2024-01-09 16:31:00,1499,conference
CALL_18679,SYN_P_0259,SYN_P_0465,2025-10-16 22:23:00,1624,voice
CALL_18680,SYN_P_0996,SYN_P_0097,2024-11-14 18:56:00,766,missed
CALL_18681,SYN_P_0014,SYN_P_0989,2024-04-13 16:52:00,1208,conference
CALL_18682,SYN_P_0481,SYN_P_0250,2025-08-01 11:52:00,1652,missed
CALL_18683,SYN_P_0122,SYN_P_0982,2025-07-11 23:50:00,79,voice
CALL_18684,SYN_P_0654,SYN_P_0082,2024-02-03 01:35:00,646,conference
CALL_18685,SYN_P_0449,SYN_P_0744,2024-09-21 01:27:00,1083,missed
CALL_18686,SYN_P_0179,SYN_P_0544,2024-06-11 00:13:00,446,voice
CALL_18687,SYN_P_0992,SYN_P_0052,2025-03-18 19:37:00,522,conference
CALL_18688,SYN_P_0213,SYN_P_0898,2024-09-30 03:27:00,99,voice
CALL_18689,SYN_P_0266,SYN_P_0425,2024-05-30 14:47:00,270,voice
CALL_18690,SYN_P_0421,SYN_P_0966,2024-05-09 22:57:00,1625,voice
CALL_18691,SYN_P_0744,SYN_P_0798,2025-04-03 01:56:00,1428,missed
CALL_18692,SYN_P_0416,SYN_P_0748,2025-12-11 03:53:00,330,conference
CALL_18693,SYN_P_0436,SYN_P_0146,2024-09-23 18:15:00,1366,voice
CALL_18694,SYN_P_0866,SYN_P_1039,2024-09-23 07:03:00,1294,missed
CALL_18695,SYN_P_0686,SYN_P_0883,2025-08-03 08:39:00,602,missed
CALL_18696,SYN_P_0149,SYN_P_0578,2025-01-05 21:08:00,1259,missed
