relationship_id,source_id,source_type,relationship,target_id,target_type,timestamp,source_document,confidence,provenance,duration_sec,communication_type,subject,direction,amount,channel,is_anomaly,anomaly_type,purpose
TXN_07822,ACC_0453,Account,TRANSFERRED_MONEY,ACC_0756,Account,2025-06-28 01:00:00,,1.0,synthetic,,,,,143273.38,UPI,False,,
TXN_07823,ACC_0135,Account,TRANSFERRED_MONEY,ACC_0621,Account,2025-04-15 16:00:00,,1.0,synthetic,,,,,69696.81,RTGS,False,,
TXN_07824,ACC_0486,Account,TRANSFERRED_MONEY,ACC_0303,Account,2025-12-28 09:00:00,,1.0,synthetic,,,,,39554.52,NEFT,False,,
TXN_07825,ACC_0132,Account,TRANSFERRED_MONEY,ACC_0740,Account,2026-08-04 12:00:00,,1.0,synthetic,,,,,57987.32,RTGS,False,,
TXN_07826,ACC_0234,Account,TRANSFERRED_MONEY,ACC_0025,Account,2026-09-08 22:00:00,,1.0,synthetic,,,,,402770.45,UPI,False,,
TXN_07827,ACC_0841,Account,TRANSFERRED_MONEY,ACC_0925,Account,2026-05-05 01:00:00,,1.0,synthetic,,,,,428158.98,IMPS,False,,
TXN_07828,ACC_0881,Account,TRANSFERRED_MONEY,ACC_0591,Account,2026-05-03 09:00:00,,1.0,synthetic,,,,,114244.53,NEFT,False,,
TXN_07829,ACC_0021,Account,TRANSFERRED_MONEY,ACC_0846,Account,2025-12-15 16:00:00,,1.0,synthetic,,,,,366165.82,IMPS,False,,
TXN_07830,ACC_0546,Account,TRANSFERRED_MONEY,ACC_0031,Account,2025-05-13 13:00:00,,1.0,synthetic,,,,,391299.57,IMPS,False,,
TXN_07831,ACC_0491,Account,TRANSFERRED_MONEY,ACC_0484,Account,2024-04-23 01:00:00,,1.0,synthetic,,,,,440882.17,UPI,False,,
TXN_07832,ACC_1037,Account,TRANSFERRED_MONEY,ACC_0589,Account,2026-07-28 07:00:00,,1.0,synthetic,,,,,356080.21,RTGS,False,,
TXN_07833,ACC_0835,Account,TRANSFERRED_MONEY,ACC_0386,Account,2026-01-27 11:00:00,,1.0,synthetic,,,,,454929.1,NEFT,False,,
TXN_07834,ACC_0681,Account,TRANSFERRED_MONEY,ACC_0490,Account,2024-03-17 14:00:00,,1.0,synthetic,,,,,242804.79,UPI,False,,
TXN_07835,ACC_0396,Account,TRANSFERRED_MONEY,ACC_0468,Account,2025-07-26 07:00:00,,1.0,synthetic,,,,,444436.3,NEFT,False,,
TXN_07836,ACC_0189,Account,TRANSFERRED_MONEY,ACC_0419,Account,2025-06-29 08:00:00,,1.0,synthetic,,,,,109681.61,NEFT,False,,
TXN_07837,ACC_0173,Account,TRANSFERRED_MONEY,ACC_0383,Account,2025-06-24 09:00:00,,1.0,synthetic,,,,,354009.49,UPI,False,,
TXN_07838,ACC_0074,Account,TRANSFERRED_MONEY,ACC_1013,Account,2026-07-19 05:00:00,,1.0,synthetic,,,,,318245.02,IMPS,False,,
TXN_07839,ACC_0395,Account,TRANSFERRED_MONEY,ACC_0440,Account,2025-01-14 12:00:00,,1.0,synthetic,,,,,43932.26,IMPS,False,,
TXN_07840,ACC_0456,Account,TRANSFERRED_MONEY,ACC_0359,Account,2024-08-12 22:00:00,,1.0,synthetic,,,,,384471.39,UPI,False,,
TXN_07841,ACC_0072,Account,TRANSFERRED_MONEY,ACC_0802,Account,2025-02-07 10:00:00,,1.0,synthetic,,,,,187298.85,RTGS,False,,
TXN_07842,ACC_0467,Account,TRANSFERRED_MONEY,ACC_0376,Account,2026-03-25 11:00:00,,1.0,synthetic,,,,,416816.02,NEFT,False,,
TXN_07843,ACC_0645,Account,TRANSFERRED_MONEY,ACC_0622,Account,2026-05-19 01:00:00,,1.0,synthetic,,,,,396541.66,IMPS,False,,
TXN_07844,ACC_0445,Account,TRANSFERRED_MONEY,ACC_0178,Account,2025-11-08 07:00:00,,1.0,synthetic,,,,,40814.24,RTGS,False,,
TXN_07845,ACC_0694,Account,TRANSFERRED_MONEY,ACC_0006,Account,2025-09-24 14:00:00,,1.0,synthetic,,,,,231024.92,RTGS,False,,
TXN_07846,ACC_0985,Account,TRANSFERRED_MONEY,ACC_0934,Account,2026-10-12 08:00:00,,1.0,synthetic,,,,,128118.76,NEFT,False,,
TXN_07847,ACC_0355,Account,TRANSFERRED_MONEY,ACC_0364,Account,2024-11-20 15:00:00,,1.0,synthetic,,,,,350420.6,UPI,False,,
TXN_07848,ACC_0802,Account,TRANSFERRED_MONEY,ACC_0961,Account,2024-04-10 21:00:00,,1.0,synthetic,,,,,80734.09,IMPS,False,,
TXN_07849,ACC_0136,Account,TRANSFERRED_MONEY,ACC_0259,Account,2024-05-20 18:00:00,,1.0,synthetic,,,,,402506.23,RTGS,False,,
TXN_07850,ACC_0689,Account,TRANSFERRED_MONEY,ACC_0881,Account,2026-03-04 13:00:00,,1.0,synthetic,,,,,202329.77,UPI,False,,
TXN_07851,ACC_0655,Account,TRANSFERRED_MONEY,ACC_0709,Account,2025-12-26 15:00:00,,1.0,synthetic,,,,,336057.41,NEFT,False,,
TXN_07852,ACC_0425,Account,TRANSFERRED_MONEY,ACC_0770,Account,2025-03-26 00:00:00,,1.0,synthetic,,,,,187520.85,IMPS,False,,
TXN_07853,ACC_0067,Account,TRANSFERRED_MONEY,ACC_0548,Account,2026-11-03 05:00:00,,1.0,synthetic,,,,,333400.67,RTGS,False,,
TXN_07854,ACC_0111,Account,TRANSFERRED_MONEY,ACC_1000,Account,2024-10-26 09:00:00,,1.0,synthetic,,,,,64136.57,UPI,False,,
TXN_07855,ACC_0859,Account,TRANSFERRED_MONEY,ACC_0688,Account,2026-02-21 08:00:00,,1.0,synthetic,,,,,336712.18,UPI,False,,
TXN_07856,ACC_0104,Account,TRANSFERRED_MONEY,ACC_0398,Account,2026-03-15 20:00:00,,1.0,synthetic,,,,,369542.17,UPI,False,,
TXN_07857,ACC_0811,Account,TRANSFERRED_MONEY,ACC_0300,Account,2024-01-19 08:00:00,,1.0,synthetic,,,,,492311.01,NEFT,False,,
TXN_07858,ACC_0070,Account,TRANSFERRED_MONEY,ACC_0352,Account,2026-06-13 23:00:00,,1.0,synthetic,,,,,153543.29,IMPS,False,,
TXN_07859,ACC_0797,Account,TRANSFERRED_MONEY,ACC_0179,Account,2024-05-07 04:00:00,,1.0,synthetic,,,,,472648.61,UPI,False,,
TXN_07860,ACC_0153,Account,TRANSFERRED_MONEY,ACC_0629,Account,2024-12-31 04:00:00,,1.0,synthetic,,,,,55844.83,UPI,False,,
TXN_07861,ACC_0826,Account,TRANSFERRED_MONEY,ACC_0260,Account,2025-09-19 12:00:00,,1.0,synthetic,,,,,308923.81,UPI,False,,
TXN_07862,ACC_0268,Account,TRANSFERRED_MONEY,ACC_0547,Account,2026-09-26 21:00:00,,1.0,synthetic,,,,,110822.47,RTGS,False,,
TXN_07863,ACC_0198,Account,TRANSFERRED_MONEY,ACC_0985,Account,2026-08-15 20:00:00,,1.0,synthetic,,,,,101103.65,NEFT,False,,
TXN_07864,ACC_0286,Account,TRANSFERRED_MONEY,ACC_0077,Account,2026-07-07 02:00:00,,1.0,synthetic,,,,,330749.73,IMPS,False,,
TXN_07865,ACC_0681,Account,TRANSFERRED_MONEY,ACC_0021,Account,2024-09-23 10:00:00,,1.0,synthetic,,,,,108114.11,NEFT,False,,
TXN_07866,ACC_0373,Account,TRANSFERRED_MONEY,ACC_0863,Account,2024-08-13 02:00:00,,1.0,synthetic,,,,,180284.3,UPI,False,,
TXN_07867,ACC_0308,Account,TRANSFERRED_MONEY,ACC_0291,Account,2026-07-18 21:00:00,,1.0,synthetic,,,,,277042.72,IMPS,False,,
TXN_07868,ACC_0821,Account,TRANSFERRED_MONEY,ACC_0355,Account,2024-01-31 15:00:00,,1.0,synthetic,,,,,491155.23,NEFT,False,,
TXN_07869,ACC_0178,Account,TRANSFERRED_MONEY,ACC_0482,Account,2026-05-10 06:00:00,,1.0,synthetic,,,,,311675.82,RTGS,False,,
TXN_07870,ACC_0095,Account,TRANSFERRED_MONEY,ACC_0166,Account,2025-06-07 09:00:00,,1.0,synthetic,,,,,171663.88,NEFT,False,,
TXN_07871,ACC_1010,Account,TRANSFERRED_MONEY,ACC_0326,Account,2024-04-03 20:00:00,,1.0,synthetic,,,,,210309.49,RTGS,False,,
TXN_07872,ACC_0169,Account,TRANSFERRED_MONEY,ACC_0310,Account,2024-02-04 16:00:00,,1.0,synthetic,,,,,345161.81,NEFT,False,,
TXN_07873,ACC_0595,Account,TRANSFERRED_MONEY,ACC_0333,Account,2026-04-29 04:00:00,,1.0,synthetic,,,,,361180.86,RTGS,False,,
TXN_07874,ACC_0617,Account,TRANSFERRED_MONEY,ACC_0539,Account,2026-01-08 19:00:00,,1.0,synthetic,,,,,138410.35,NEFT,False,,
TXN_07875,ACC_0426,Account,TRANSFERRED_MONEY,ACC_0220,Account,2025-10-19 07:00:00,,1.0,synthetic,,,,,112533.43,NEFT,False,,
TXN_07876,ACC_1014,Account,TRANSFERRED_MONEY,ACC_0255,Account,2024-02-11 14:00:00,,1.0,synthetic,,,,,452453.46,NEFT,False,,
TXN_07877,ACC_0590,Account,TRANSFERRED_MONEY,ACC_0534,Account,2025-08-26 21:00:00,,1.0,synthetic,,,,,67524.8,IMPS,False,,
TXN_07878,ACC_1005,Account,TRANSFERRED_MONEY,ACC_0039,Account,2026-03-03 06:00:00,,1.0,synthetic,,,,,198731.61,UPI,False,,
TXN_07879,ACC_0869,Account,TRANSFERRED_MONEY,ACC_0360,Account,2026-05-23 06:00:00,,1.0,synthetic,,,,,298789.68,NEFT,False,,
TXN_07880,ACC_0914,Account,TRANSFERRED_MONEY,ACC_0522,Account,2026-06-28 20:00:00,,1.0,synthetic,,,,,288072.5,NEFT,False,,
TXN_07881,ACC_0101,Account,TRANSFERRED_MONEY,ACC_0809,Account,2025-10-10 21:00:00,,1.0,synthetic,,,,,388083.6,NEFT,False,,
TXN_07882,ACC_0477,Account,TRANSFERRED_MONEY,ACC_0938,Account,2024-04-02 04:00:00,,1.0,synthetic,,,,,467791.08,IMPS,False,,
TXN_07883,ACC_0645,Account,TRANSFERRED_MONEY,ACC_0126,Account,2024-10-07 08:00:00,,1.0,synthetic,,,,,14597.26,NEFT,False,,
TXN_07884,ACC_1019,Account,TRANSFERRED_MONEY,ACC_0266,Account,2024-03-07 14:00:00,,1.0,synthetic,,,,,428491.29,IMPS,False,,
TXN_07885,ACC_0055,Account,TRANSFERRED_MONEY,ACC_0870,Account,2025-08-31 20:00:00,,1.0,synthetic,,,,,81482.14,RTGS,False,,
TXN_07886,ACC_0242,Account,TRANSFERRED_MONEY,ACC_0205,Account,2024-02-08 22:00:00,,1.0,synthetic,,,,,341626.09,IMPS,False,,
TXN_07887,ACC_0844,Account,TRANSFERRED_MONEY,ACC_0181,Account,2026-01-24 06:00:00,,1.0,synthetic,,,,,232827.18,UPI,False,,
TXN_07888,ACC_0169,Account,TRANSFERRED_MONEY,ACC_0802,Account,2024-04-27 09:00:00,,1.0,synthetic,,,,,497915.18,NEFT,False,,
TXN_07889,ACC_0091,Account,TRANSFERRED_MONEY,ACC_0382,Account,2026-06-17 02:00:00,,1.0,synthetic,,,,,210051.84,RTGS,False,,
TXN_07890,ACC_0951,Account,TRANSFERRED_MONEY,ACC_0665,Account,2026-05-07 16:00:00,,1.0,synthetic,,,,,21923.99,IMPS,False,,
TXN_07891,ACC_0333,Account,TRANSFERRED_MONEY,ACC_0772,Account,2025-09-28 17:00:00,,1.0,synthetic,,,,,137313.42,NEFT,False,,
TXN_07892,ACC_0520,Account,TRANSFERRED_MONEY,ACC_0717,Account,2025-07-10 06:00:00,,1.0,synthetic,,,,,369250.69,RTGS,False,,
TXN_07893,ACC_0750,Account,TRANSFERRED_MONEY,ACC_0933,Account,2025-01-06 09:00:00,,1.0,synthetic,,,,,228923.01,UPI,False,,
TXN_07894,ACC_0515,Account,TRANSFERRED_MONEY,ACC_0098,Account,2025-10-02 08:00:00,,1.0,synthetic,,,,,193313.96,NEFT,False,,
TXN_07895,ACC_0364,Account,TRANSFERRED_MONEY,ACC_1010,Account,2024-11-30 14:00:00,,1.0,synthetic,,,,,308832.76,RTGS,False,,
TXN_07896,ACC_0256,Account,TRANSFERRED_MONEY,ACC_0787,Account,2025-07-24 19:00:00,,1.0,synthetic,,,,,22899.65,UPI,False,,
TXN_07897,ACC_0030,Account,TRANSFERRED_MONEY,ACC_0803,Account,2025-12-21 12:00:00,,1.0,synthetic,,,,,303975.37,RTGS,False,,
TXN_07898,ACC_0378,Account,TRANSFERRED_MONEY,ACC_0579,Account,2025-11-16 23:00:00,,1.0,synthetic,,,,,307849.0,IMPS,False,,
TXN_07899,ACC_0105,Account,TRANSFERRED_MONEY,ACC_0237,Account,2024-01-14 23:00:00,,1.0,synthetic,,,,,420551.64,UPI,False,,
TXN_07900,ACC_0803,Account,TRANSFERRED_MONEY,ACC_1028,Account,2024-11-19 05:00:00,,1.0,synthetic,,,,,31056.41,UPI,False,,
TXN_07901,ACC_0424,Account,TRANSFERRED_MONEY,ACC_0024,Account,2026-01-20 09:00:00,,1.0,synthetic,,,,,295352.98,UPI,False,,
TXN_07902,ACC_0433,Account,TRANSFERRED_MONEY,ACC_0937,Account,2026-01-17 14:00:00,,1.0,synthetic,,,,,394374.65,NEFT,False,,
TXN_07903,ACC_0182,Account,TRANSFERRED_MONEY,ACC_0176,Account,2025-02-05 22:00:00,,1.0,synthetic,,,,,138471.94,UPI,False,,
TXN_07904,ACC_0166,Account,TRANSFERRED_MONEY,ACC_0142,Account,2025-07-10 04:00:00,,1.0,synthetic,,,,,143299.78,RTGS,False,,
TXN_07905,ACC_0852,Account,TRANSFERRED_MONEY,ACC_0655,Account,2025-08-13 13:00:00,,1.0,synthetic,,,,,451879.79,UPI,False,,
TXN_07906,ACC_0942,Account,TRANSFERRED_MONEY,ACC_0207,Account,2026-11-06 07:00:00,,1.0,synthetic,,,,,232733.69,RTGS,False,,
TXN_07907,ACC_0145,Account,TRANSFERRED_MONEY,ACC_0687,Account,2024-07-15 20:00:00,,1.0,synthetic,,,,,197354.65,RTGS,False,,
TXN_07908,ACC_0774,Account,TRANSFERRED_MONEY,ACC_0353,Account,2024-10-01 23:00:00,,1.0,synthetic,,,,,268821.13,RTGS,False,,
TXN_07909,ACC_0189,Account,TRANSFERRED_MONEY,ACC_0320,Account,2025-01-04 07:00:00,,1.0,synthetic,,,,,98497.43,NEFT,False,,
TXN_07910,ACC_0293,Account,TRANSFERRED_MONEY,ACC_0083,Account,2026-01-23 00:00:00,,1.0,synthetic,,,,,97461.65,NEFT,False,,
TXN_07911,ACC_0770,Account,TRANSFERRED_MONEY,ACC_0610,Account,2024-02-08 10:00:00,,1.0,synthetic,,,,,409833.86,NEFT,False,,
TXN_07912,ACC_0145,Account,TRANSFERRED_MONEY,ACC_0393,Account,2026-08-15 16:00:00,,1.0,synthetic,,,,,194641.78,IMPS,False,,
TXN_07913,ACC_1026,Account,TRANSFERRED_MONEY,ACC_0726,Account,2025-09-22 02:00:00,,1.0,synthetic,,,,,228978.06,RTGS,False,,
TXN_07914,ACC_1025,Account,TRANSFERRED_MONEY,ACC_0102,Account,2025-03-01 21:00:00,,1.0,synthetic,,,,,415246.8,RTGS,False,,
TXN_07915,ACC_0103,Account,TRANSFERRED_MONEY,ACC_0347,Account,2024-01-29 02:00:00,,1.0,synthetic,,,,,176976.19,RTGS,False,,
TXN_07916,ACC_0195,Account,TRANSFERRED_MONEY,ACC_0287,Account,2025-06-05 11:00:00,,1.0,synthetic,,,,,132039.59,RTGS,False,,
TXN_07917,ACC_0168,Account,TRANSFERRED_MONEY,ACC_0585,Account,2026-08-11 04:00:00,,1.0,synthetic,,,,,275446.12,IMPS,False,,
TXN_07918,ACC_0400,Account,TRANSFERRED_MONEY,ACC_0655,Account,2026-06-14 00:00:00,,1.0,synthetic,,,,,2918.88,UPI,False,,
TXN_07919,ACC_0618,Account,TRANSFERRED_MONEY,ACC_0837,Account,2024-09-15 11:00:00,,1.0,synthetic,,,,,327625.08,IMPS,False,,
TXN_07920,ACC_0824,Account,TRANSFERRED_MONEY,ACC_0871,Account,2024-10-31 06:00:00,,1.0,synthetic,,,,,272888.85,UPI,False,,
TXN_07921,ACC_0821,Account,TRANSFERRED_MONEY,ACC_0867,Account,2025-11-27 08:00:00,,1.0,synthetic,,,,,6047.26,NEFT,False,,
TXN_07922,ACC_0553,Account,TRANSFERRED_MONEY,ACC_0137,Account,2024-02-24 17:00:00,,1.0,synthetic,,,,,53303.17,NEFT,False,,
TXN_07923,ACC_0679,Account,TRANSFERRED_MONEY,ACC_0582,Account,2025-11-09 07:00:00,,1.0,synthetic,,,,,14968.1,NEFT,False,,
TXN_07924,ACC_0416,Account,TRANSFERRED_MONEY,ACC_0157,Account,2025-06-19 17:00:00,,1.0,synthetic,,,,,464230.63,RTGS,False,,
TXN_07925,ACC_0796,Account,TRANSFERRED_MONEY,ACC_0579,Account,2024-01-25 17:00:00,,1.0,synthetic,,,,,490453.68,UPI,False,,
TXN_07926,ACC_0297,Account,TRANSFERRED_MONEY,ACC_0336,Account,2026-04-01 08:00:00,,1.0,synthetic,,,,,109943.1,NEFT,False,,
TXN_07927,ACC_0169,Account,TRANSFERRED_MONEY,ACC_0574,Account,2026-11-03 01:00:00,,1.0,synthetic,,,,,327895.11,IMPS,False,,
TXN_07928,ACC_0397,Account,TRANSFERRED_MONEY,ACC_0453,Account,2024-11-17 11:00:00,,1.0,synthetic,,,,,378334.67,IMPS,False,,
TXN_07929,ACC_0299,Account,TRANSFERRED_MONEY,ACC_1022,Account,2024-12-09 23:00:00,,1.0,synthetic,,,,,305169.04,RTGS,False,,
TXN_07930,ACC_0584,Account,TRANSFERRED_MONEY,ACC_0172,Account,2025-06-22 02:00:00,,1.0,synthetic,,,,,38953.84,UPI,False,,
TXN_07931,ACC_0737,Account,TRANSFERRED_MONEY,ACC_0627,Account,2025-12-24 06:00:00,,1.0,synthetic,,,,,229317.44,IMPS,False,,
TXN_07932,ACC_0671,Account,TRANSFERRED_MONEY,ACC_0561,Account,2026-09-23 22:00:00,,1.0,synthetic,,,,,72934.85,RTGS,False,,
TXN_07933,ACC_0745,Account,TRANSFERRED_MONEY,ACC_0454,Account,2026-07-13 03:00:00,,1.0,synthetic,,,,,243569.17,IMPS,False,,
TXN_07934,ACC_0200,Account,TRANSFERRED_MONEY,ACC_0434,Account,2024-07-08 13:00:00,,1.0,synthetic,,,,,385899.3,NEFT,False,,
TXN_07935,ACC_0390,Account,TRANSFERRED_MONEY,ACC_0350,Account,2024-05-08 21:00:00,,1.0,synthetic,,,,,134296.44,UPI,False,,
TXN_07936,ACC_0207,Account,TRANSFERRED_MONEY,ACC_1039,Account,2025-02-03 16:00:00,,1.0,synthetic,,,,,266252.82,RTGS,False,,
TXN_07937,ACC_0020,Account,TRANSFERRED_MONEY,ACC_0756,Account,2025-06-03 01:00:00,,1.0,synthetic,,,,,216851.5,UPI,False,,
TXN_07938,ACC_0689,Account,TRANSFERRED_MONEY,ACC_0919,Account,2026-10-07 15:00:00,,1.0,synthetic,,,,,257617.68,NEFT,False,,
TXN_07939,ACC_0265,Account,TRANSFERRED_MONEY,ACC_0589,Account,2026-03-18 10:00:00,,1.0,synthetic,,,,,56053.7,RTGS,False,,
TXN_07940,ACC_0365,Account,TRANSFERRED_MONEY,ACC_0742,Account,2024-09-23 02:00:00,,1.0,synthetic,,,,,50760.36,RTGS,False,,
TXN_07941,ACC_0214,Account,TRANSFERRED_MONEY,ACC_0330,Account,2026-04-06 10:00:00,,1.0,synthetic,,,,,382248.19,RTGS,False,,
TXN_07942,ACC_0869,Account,TRANSFERRED_MONEY,ACC_0049,Account,2024-02-13 17:00:00,,1.0,synthetic,,,,,478569.15,NEFT,False,,
TXN_07943,ACC_0215,Account,TRANSFERRED_MONEY,ACC_0498,Account,2024-07-22 08:00:00,,1.0,synthetic,,,,,492655.67,RTGS,False,,
TXN_07944,ACC_0955,Account,TRANSFERRED_MONEY,ACC_0164,Account,2026-04-07 01:00:00,,1.0,synthetic,,,,,140497.63,NEFT,False,,
TXN_07945,ACC_0792,Account,TRANSFERRED_MONEY,ACC_0932,Account,2025-01-14 22:00:00,,1.0,synthetic,,,,,214532.74,IMPS,False,,
TXN_07946,ACC_0467,Account,TRANSFERRED_MONEY,ACC_0606,Account,2025-06-02 07:00:00,,1.0,synthetic,,,,,194923.44,IMPS,False,,
TXN_07947,ACC_0353,Account,TRANSFERRED_MONEY,ACC_0160,Account,2025-04-12 00:00:00,,1.0,synthetic,,,,,77975.43,IMPS,False,,
TXN_07948,ACC_0885,Account,TRANSFERRED_MONEY,ACC_0385,Account,2025-06-03 01:00:00,,1.0,synthetic,,,,,358565.25,RTGS,False,,
TXN_07949,ACC_0136,Account,TRANSFERRED_MONEY,ACC_0560,Account,2024-04-21 15:00:00,,1.0,synthetic,,,,,125979.99,RTGS,False,,
TXN_07950,ACC_0624,Account,TRANSFERRED_MONEY,ACC_0581,Account,2026-08-29 21:00:00,,1.0,synthetic,,,,,445187.34,IMPS,False,,
TXN_07951,ACC_0503,Account,TRANSFERRED_MONEY,ACC_0955,Account,2025-02-19 22:00:00,,1.0,synthetic,,,,,16967.94,UPI,False,,
TXN_07952,ACC_0028,Account,TRANSFERRED_MONEY,ACC_0780,Account,2024-03-22 08:00:00,,1.0,synthetic,,,,,104636.42,UPI,False,,
TXN_07953,ACC_0561,Account,TRANSFERRED_MONEY,ACC_0104,Account,2024-06-07 00:00:00,,1.0,synthetic,,,,,164742.82,RTGS,False,,
TXN_07954,ACC_0663,Account,TRANSFERRED_MONEY,ACC_0108,Account,2026-08-14 05:00:00,,1.0,synthetic,,,,,318057.21,IMPS,False,,
TXN_07955,ACC_0096,Account,TRANSFERRED_MONEY,ACC_0717,Account,2024-12-10 04:00:00,,1.0,synthetic,,,,,15553.05,UPI,False,,
TXN_07956,ACC_0073,Account,TRANSFERRED_MONEY,ACC_0977,Account,2026-08-06 14:00:00,,1.0,synthetic,,,,,258203.1,UPI,False,,
TXN_07957,ACC_0412,Account,TRANSFERRED_MONEY,ACC_0383,Account,2024-05-27 10:00:00,,1.0,synthetic,,,,,491677.48,UPI,False,,
TXN_07958,ACC_0417,Account,TRANSFERRED_MONEY,ACC_0101,Account,2024-10-28 15:00:00,,1.0,synthetic,,,,,97894.77,IMPS,False,,
TXN_07959,ACC_0039,Account,TRANSFERRED_MONEY,ACC_0738,Account,2024-01-28 06:00:00,,1.0,synthetic,,,,,89953.61,UPI,False,,
TXN_07960,ACC_0231,Account,TRANSFERRED_MONEY,ACC_0721,Account,2025-02-14 01:00:00,,1.0,synthetic,,,,,218770.1,NEFT,False,,
TXN_07961,ACC_0926,Account,TRANSFERRED_MONEY,ACC_0171,Account,2024-03-18 13:00:00,,1.0,synthetic,,,,,208111.16,UPI,False,,
TXN_07962,ACC_0230,Account,TRANSFERRED_MONEY,ACC_0011,Account,2026-09-14 11:00:00,,1.0,synthetic,,,,,482783.53,IMPS,False,,
TXN_07963,ACC_0242,Account,TRANSFERRED_MONEY,ACC_0405,Account,2024-12-19 08:00:00,,1.0,synthetic,,,,,288807.51,IMPS,False,,
TXN_07964,ACC_0288,Account,TRANSFERRED_MONEY,ACC_0134,Account,2026-01-13 04:00:00,,1.0,synthetic,,,,,285629.25,IMPS,False,,
TXN_07965,ACC_0892,Account,TRANSFERRED_MONEY,ACC_0581,Account,2025-03-10 04:00:00,,1.0,synthetic,,,,,305716.65,IMPS,False,,
TXN_07966,ACC_0578,Account,TRANSFERRED_MONEY,ACC_0639,Account,2025-10-10 12:00:00,,1.0,synthetic,,,,,41811.1,IMPS,False,,
TXN_07967,ACC_0476,Account,TRANSFERRED_MONEY,ACC_0474,Account,2026-10-05 13:00:00,,1.0,synthetic,,,,,219676.35,RTGS,False,,
TXN_07968,ACC_0504,Account,TRANSFERRED_MONEY,ACC_0364,Account,2025-06-29 00:00:00,,1.0,synthetic,,,,,64426.7,UPI,False,,
TXN_07969,ACC_0600,Account,TRANSFERRED_MONEY,ACC_0941,Account,2025-10-22 17:00:00,,1.0,synthetic,,,,,63414.45,NEFT,False,,
TXN_07970,ACC_0112,Account,TRANSFERRED_MONEY,ACC_0921,Account,2025-08-19 20:00:00,,1.0,synthetic,,,,,410060.63,NEFT,False,,
TXN_07971,ACC_0297,Account,TRANSFERRED_MONEY,ACC_0666,Account,2025-07-31 02:00:00,,1.0,synthetic,,,,,260405.22,RTGS,False,,
TXN_07972,ACC_0639,Account,TRANSFERRED_MONEY,ACC_0715,Account,2025-05-23 04:00:00,,1.0,synthetic,,,,,221080.73,RTGS,False,,
TXN_07973,ACC_0810,Account,TRANSFERRED_MONEY,ACC_0330,Account,2026-04-09 06:00:00,,1.0,synthetic,,,,,55835.01,UPI,False,,
TXN_07974,ACC_0185,Account,TRANSFERRED_MONEY,ACC_0812,Account,2025-01-28 03:00:00,,1.0,synthetic,,,,,70496.14,IMPS,False,,
TXN_07975,ACC_0668,Account,TRANSFERRED_MONEY,ACC_0015,Account,2024-03-12 14:00:00,,1.0,synthetic,,,,,327513.29,IMPS,False,,
TXN_07976,ACC_0287,Account,TRANSFERRED_MONEY,ACC_0939,Account,2024-07-08 18:00:00,,1.0,synthetic,,,,,163441.17,NEFT,False,,
TXN_07977,ACC_0707,Account,TRANSFERRED_MONEY,ACC_0184,Account,2025-04-16 06:00:00,,1.0,synthetic,,,,,118280.29,RTGS,False,,
TXN_07978,ACC_0547,Account,TRANSFERRED_MONEY,ACC_0931,Account,2025-10-30 11:00:00,,1.0,synthetic,,,,,104116.61,IMPS,False,,
TXN_07979,ACC_0755,Account,TRANSFERRED_MONEY,ACC_0206,Account,2024-10-27 03:00:00,,1.0,synthetic,,,,,95413.28,NEFT,False,,
TXN_07980,ACC_1022,Account,TRANSFERRED_MONEY,ACC_0383,Account,2024-06-26 03:00:00,,1.0,synthetic,,,,,167426.08,UPI,False,,
TXN_07981,ACC_0886,Account,TRANSFERRED_MONEY,ACC_0643,Account,2025-07-06 23:00:00,,1.0,synthetic,,,,,284362.2,RTGS,False,,
TXN_07982,ACC_0750,Account,TRANSFERRED_MONEY,ACC_0122,Account,2025-04-01 22:00:00,,1.0,synthetic,,,,,401627.7,UPI,False,,
TXN_07983,ACC_1040,Account,TRANSFERRED_MONEY,ACC_0370,Account,2024-02-11 17:00:00,,1.0,synthetic,,,,,363096.96,NEFT,False,,
TXN_07984,ACC_0016,Account,TRANSFERRED_MONEY,ACC_0746,Account,2026-01-22 11:00:00,,1.0,synthetic,,,,,382074.47,IMPS,False,,
TXN_07985,ACC_0142,Account,TRANSFERRED_MONEY,ACC_0228,Account,2025-11-01 07:00:00,,1.0,synthetic,,,,,390293.83,IMPS,False,,
TXN_07986,ACC_0703,Account,TRANSFERRED_MONEY,ACC_0657,Account,2026-09-25 12:00:00,,1.0,synthetic,,,,,326117.99,NEFT,False,,
TXN_07987,ACC_0385,Account,TRANSFERRED_MONEY,ACC_0681,Account,2025-05-15 23:00:00,,1.0,synthetic,,,,,397598.2,UPI,False,,
TXN_07988,ACC_0173,Account,TRANSFERRED_MONEY,ACC_0434,Account,2025-08-01 21:00:00,,1.0,synthetic,,,,,306396.4,NEFT,False,,
TXN_07989,ACC_0429,Account,TRANSFERRED_MONEY,ACC_0427,Account,2024-03-13 18:00:00,,1.0,synthetic,,,,,97209.89,UPI,False,,
TXN_07990,ACC_0730,Account,TRANSFERRED_MONEY,ACC_0769,Account,2025-04-24 08:00:00,,1.0,synthetic,,,,,339155.12,RTGS,False,,
TXN_07991,ACC_0703,Account,TRANSFERRED_MONEY,ACC_0537,Account,2024-12-21 00:00:00,,1.0,synthetic,,,,,108797.34,NEFT,False,,
